2013-04-05,-10401.44051733201
2013-04-08,-10628.342707143667
2013-04-09,-10566.610306629525
2013-04-10,-10993.770113711726
2013-04-11,-10884.493321837446
2013-04-12,-10764.94306597181
2013-04-15,-9919.920380236385
2013-04-16,-10353.736022357836
2013-04-17,-10195.783316874622
2013-04-18,-9996.330594577947
2013-04-19,-9770.266588066019
2013-04-22,-9594.28735800416
2013-04-23,-9343.363976164808
2013-04-24,-9023.501392020058
2013-04-25,-9286.1720799126
2013-04-26,-9192.025298180348
2013-04-29,-8759.690158353278
2013-04-30,-8884.268706083156
2013-05-01,-9030.18256872548
2013-05-02,-8779.517998530275
2013-05-03,-12065.612095476728
2013-05-06,-11977.681713860416
2013-05-07,-11877.249882951968
2013-05-08,-11187.7434845887
2013-05-09,-11178.060789655105
2013-05-10,-13427.833474922261
2013-05-13,-13483.217737775805
2013-05-14,-13560.213001008742
2013-05-15,-12742.785491691184
2013-05-16,-12069.943375162518
2013-05-17,-12838.975460733853
2013-05-20,-12716.11490843811
2013-05-21,-12331.36077476142
2013-05-22,-14166.935901102506
2013-05-23,-13722.880019319964
2013-05-24,-13249.520472520064
2013-05-28,-17685.587115916886
2013-05-29,-17265.433921621858
2013-05-30,-17285.48705674769
2013-05-31,-17262.54163876211
2013-06-03,-16498.520980911006
2013-06-04,-16784.769247247626
2013-06-05,-17240.18291162079
2013-06-06,-16430.175395037866
2013-06-07,-18251.864728204466
2013-06-10,-18486.582993139426
2013-06-11,-17785.116489565436
2013-06-12,-17514.460307563797
2013-06-13,-17486.816076338637
2013-06-14,-16874.6193039354
2013-06-17,-16959.762091397366
2013-06-18,-16942.39933765427
2013-06-19,-22286.549365761617
2013-06-20,-23951.522750733024
2013-06-21,-25228.454075568927
2013-06-24,-26549.28116184545
2013-06-25,-26256.811711638424
2013-06-26,-25798.26053142745
2013-06-27,-23722.38033015668
2013-06-28,-24312.140824965114
2013-07-01,-24964.382366142883
2013-07-02,-24214.860989225344
2013-07-03,-24424.304402062175
2013-07-05,-29728.170364417143
2013-07-08,-28989.200468465657
2013-07-09,-28180.754459642238
2013-07-10,-28363.685817520363
2013-07-11,-27129.167470070686
2013-07-12,-26421.83913464754
2013-07-15,-25973.519738956606
2013-07-16,-24861.06367766978
2013-07-17,-24775.305622618074
2013-07-18,-25113.32541659142
2013-07-19,-22991.984994033843
2013-07-22,-22670.87220200788
2013-07-23,-22374.25678014296
2013-07-24,-23540.73963517479
2013-07-25,-23003.018854281214
2013-07-26,-22413.315069396882
2013-07-29,-22172.400041378463
2013-07-30,-22005.263715292163
2013-07-31,-21059.85780209387
2013-08-01,-24016.983503779276
2013-08-02,-23862.361184251095
2013-08-05,-24050.83203541666
2013-08-06,-23647.204911556986
2013-08-07,-23198.793582410042
2013-08-08,-22130.625268863085
2013-08-09,-21718.474700360897
2013-08-12,-21917.47262754536
2013-08-13,-23933.05939895338
2013-08-14,-23285.36297176164
2013-08-15,-23664.319586007212
2013-08-16,-23952.290606026618
2013-08-19,-24469.430765248926
2013-08-20,-23449.606574618963
2013-08-21,-24661.518341460967
2013-08-22,-24981.48750596887
2013-08-23,-24993.459292558233
2013-08-26,-24079.7341447636
2013-08-27,-22657.54292758281
2013-08-28,-23661.853030358398
2013-08-29,-22949.397379005408
2013-08-30,-22630.986359344555
2013-09-03,-24357.107629336606
2013-09-04,-26407.55518391788
2013-09-05,-27987.79855743063
2013-09-06,-25689.10563226802
2013-09-09,-25165.20922078989
2013-09-10,-26842.905939596498
2013-09-11,-24659.51052783439
