Date,id_instr,value
2014-06-30,US912828PM60,10625
2014-12-31,US912828PM60,10625
2015-06-30,US912828PM60,10625
2015-12-31,US912828PM60,1010625
2009-09-30,US912828KT68,11875
2010-03-31,US912828KT68,11875
2010-09-30,US912828KT68,11875
2011-03-31,US912828KT68,11875
2011-09-30,US912828KT68,11875
2012-03-31,US912828KT68,11875
2012-09-30,US912828KT68,11875
2013-03-31,US912828KT68,11875
2013-09-30,US912828KT68,11875
2014-03-31,US912828KT68,11875
2014-09-30,US912828KT68,11875
2015-03-31,US912828KT68,11875
2015-09-30,US912828KT68,11875
2016-03-31,US912828KT68,1011875
2011-01-31,US912828NR75,11875
2011-07-31,US912828NR75,11875
2012-01-31,US912828NR75,11875
2012-07-31,US912828NR75,11875
2013-01-31,US912828NR75,11875
2013-07-31,US912828NR75,11875
2014-01-31,US912828NR75,11875
2014-07-31,US912828NR75,11875
2015-01-31,US912828NR75,11875
2015-07-31,US912828NR75,11875
2016-01-31,US912828NR75,11875
2016-07-31,US912828NR75,11875
2017-01-31,US912828NR75,11875
2017-07-31,US912828NR75,1011875
2011-02-15,US912828NT32,13125
2011-08-15,US912828NT32,13125
2012-02-15,US912828NT32,13125
2012-08-15,US912828NT32,13125
2013-02-15,US912828NT32,13125
2013-08-15,US912828NT32,13125
2014-02-15,US912828NT32,13125
2014-08-15,US912828NT32,13125
2015-02-15,US912828NT32,13125
2015-08-15,US912828NT32,13125
2016-02-15,US912828NT32,13125
2016-08-15,US912828NT32,13125
2017-02-15,US912828NT32,13125
2017-08-15,US912828NT32,13125
2018-02-15,US912828NT32,13125
2018-08-15,US912828NT32,13125
2019-02-15,US912828NT32,13125
2019-08-15,US912828NT32,13125
2020-02-15,US912828NT32,13125
2020-08-15,US912828NT32,1013125
2011-05-15,US912828PC88,13125
2011-11-15,US912828PC88,13125
2012-05-15,US912828PC88,13125
2012-11-15,US912828PC88,13125
2013-05-15,US912828PC88,13125
2013-11-15,US912828PC88,13125
2014-05-15,US912828PC88,13125
2014-11-15,US912828PC88,13125
2015-05-15,US912828PC88,13125
2015-11-15,US912828PC88,13125
2016-05-15,US912828PC88,13125
2016-11-15,US912828PC88,13125
2017-05-15,US912828PC88,13125
2017-11-15,US912828PC88,13125
2018-05-15,US912828PC88,13125
2018-11-15,US912828PC88,13125
2019-05-15,US912828PC88,13125
2019-11-15,US912828PC88,13125
2020-05-15,US912828PC88,13125
2020-11-15,US912828PC88,1013125
2010-09-30,US912828MV96,16250
2011-03-31,US912828MV96,16250
2011-09-30,US912828MV96,16250
2012-03-31,US912828MV96,16250
2012-09-30,US912828MV96,16250
2013-03-31,US912828MV96,16250
2013-09-30,US912828MV96,16250
2014-03-31,US912828MV96,16250
2014-09-30,US912828MV96,16250
2015-03-31,US912828MV96,16250
2015-09-30,US912828MV96,16250
2016-03-31,US912828MV96,16250
2016-09-30,US912828MV96,16250
2017-03-31,US912828MV96,1016250
2010-06-30,US912828MD98,16250
2010-12-31,US912828MD98,16250
2011-06-30,US912828MD98,16250
2011-12-31,US912828MD98,16250
2012-06-30,US912828MD98,16250
2012-12-31,US912828MD98,16250
2013-06-30,US912828MD98,16250
2013-12-31,US912828MD98,16250
2014-06-30,US912828MD98,16250
2014-12-31,US912828MD98,16250
2015-06-30,US912828MD98,16250
2015-12-31,US912828MD98,16250
2016-06-30,US912828MD98,16250
2016-12-31,US912828MD98,1016250
2010-07-31,US912828MK32,15625
2011-01-31,US912828MK32,15625
2011-07-31,US912828MK32,15625
2012-01-31,US912828MK32,15625
2012-07-31,US912828MK32,15625
2013-01-31,US912828MK32,15625
2013-07-31,US912828MK32,15625
2014-01-31,US912828MK32,15625
2014-07-31,US912828MK32,15625
2015-01-31,US912828MK32,15625
2015-07-31,US912828MK32,15625
2016-01-31,US912828MK32,15625
2016-07-31,US912828MK32,15625
2017-01-31,US912828MK32,1015625
2013-08-15,US912810QZ49,15625
2014-02-15,US912810QZ49,15625
2014-08-15,US912810QZ49,15625
2015-02-15,US912810QZ49,15625
2015-08-15,US912810QZ49,15625
2016-02-15,US912810QZ49,15625
2016-08-15,US912810QZ49,15625
2017-02-15,US912810QZ49,15625
2017-08-15,US912810QZ49,15625
2018-02-15,US912810QZ49,15625
2018-08-15,US912810QZ49,15625
2019-02-15,US912810QZ49,15625
2019-08-15,US912810QZ49,15625
2020-02-15,US912810QZ49,15625
2020-08-15,US912810QZ49,15625
2021-02-15,US912810QZ49,15625
2021-08-15,US912810QZ49,15625
2022-02-15,US912810QZ49,15625
2022-08-15,US912810QZ49,15625
2023-02-15,US912810QZ49,15625
2023-08-15,US912810QZ49,15625
2024-02-15,US912810QZ49,15625
2024-08-15,US912810QZ49,15625
2025-02-15,US912810QZ49,15625
2025-08-15,US912810QZ49,15625
2026-02-15,US912810QZ49,15625
2026-08-15,US912810QZ49,15625
2027-02-15,US912810QZ49,15625
2027-08-15,US912810QZ49,15625
2028-02-15,US912810QZ49,15625
2028-08-15,US912810QZ49,15625
2029-02-15,US912810QZ49,15625
2029-08-15,US912810QZ49,15625
2030-02-15,US912810QZ49,15625
2030-08-15,US912810QZ49,15625
2031-02-15,US912810QZ49,15625
2031-08-15,US912810QZ49,15625
2032-02-15,US912810QZ49,15625
2032-08-15,US912810QZ49,15625
2033-02-15,US912810QZ49,15625
2033-08-15,US912810QZ49,15625
2034-02-15,US912810QZ49,15625
2034-08-15,US912810QZ49,15625
2035-02-15,US912810QZ49,15625
2035-08-15,US912810QZ49,15625
2036-02-15,US912810QZ49,15625
2036-08-15,US912810QZ49,15625
2037-02-15,US912810QZ49,15625
2037-08-15,US912810QZ49,15625
2038-02-15,US912810QZ49,15625
2038-08-15,US912810QZ49,15625
2039-02-15,US912810QZ49,15625
2039-08-15,US912810QZ49,15625
2040-02-15,US912810QZ49,15625
2040-08-15,US912810QZ49,15625
2041-02-15,US912810QZ49,15625
2041-08-15,US912810QZ49,15625
2042-02-15,US912810QZ49,15625
2042-08-15,US912810QZ49,15625
2043-02-15,US912810QZ49,1015625
2011-11-15,US912828QN35,15625
2012-05-15,US912828QN35,15625
2012-11-15,US912828QN35,15625
2013-05-15,US912828QN35,15625
2013-11-15,US912828QN35,15625
2014-05-15,US912828QN35,15625
2014-11-15,US912828QN35,15625
2015-05-15,US912828QN35,15625
2015-11-15,US912828QN35,15625
2016-05-15,US912828QN35,15625
2016-11-15,US912828QN35,15625
2017-05-15,US912828QN35,15625
2017-11-15,US912828QN35,15625
2018-05-15,US912828QN35,15625
2018-11-15,US912828QN35,15625
2019-05-15,US912828QN35,15625
2019-11-15,US912828QN35,15625
2020-05-15,US912828QN35,15625
2020-11-15,US912828QN35,15625
2021-05-15,US912828QN35,1015625
2012-05-15,US912810QT88,15625
2012-11-15,US912810QT88,15625
2013-05-15,US912810QT88,15625
2013-11-15,US912810QT88,15625
2014-05-15,US912810QT88,15625
2014-11-15,US912810QT88,15625
2015-05-15,US912810QT88,15625
2015-11-15,US912810QT88,15625
2016-05-15,US912810QT88,15625
2016-11-15,US912810QT88,15625
2017-05-15,US912810QT88,15625
2017-11-15,US912810QT88,15625
2018-05-15,US912810QT88,15625
2018-11-15,US912810QT88,15625
2019-05-15,US912810QT88,15625
2019-11-15,US912810QT88,15625
2020-05-15,US912810QT88,15625
2020-11-15,US912810QT88,15625
2021-05-15,US912810QT88,15625
2021-11-15,US912810QT88,15625
2022-05-15,US912810QT88,15625
2022-11-15,US912810QT88,15625
2023-05-15,US912810QT88,15625
2023-11-15,US912810QT88,15625
2024-05-15,US912810QT88,15625
2024-11-15,US912810QT88,15625
2025-05-15,US912810QT88,15625
2025-11-15,US912810QT88,15625
2026-05-15,US912810QT88,15625
2026-11-15,US912810QT88,15625
2027-05-15,US912810QT88,15625
2027-11-15,US912810QT88,15625
2028-05-15,US912810QT88,15625
2028-11-15,US912810QT88,15625
2029-05-15,US912810QT88,15625
2029-11-15,US912810QT88,15625
2030-05-15,US912810QT88,15625
2030-11-15,US912810QT88,15625
2031-05-15,US912810QT88,15625
2031-11-15,US912810QT88,15625
2032-05-15,US912810QT88,15625
2032-11-15,US912810QT88,15625
2033-05-15,US912810QT88,15625
2033-11-15,US912810QT88,15625
2034-05-15,US912810QT88,15625
2034-11-15,US912810QT88,15625
2035-05-15,US912810QT88,15625
2035-11-15,US912810QT88,15625
2036-05-15,US912810QT88,15625
2036-11-15,US912810QT88,15625
2037-05-15,US912810QT88,15625
2037-11-15,US912810QT88,15625
2038-05-15,US912810QT88,15625
2038-11-15,US912810QT88,15625
2039-05-15,US912810QT88,15625
2039-11-15,US912810QT88,15625
2040-05-15,US912810QT88,15625
2040-11-15,US912810QT88,15625
2041-05-15,US912810QT88,15625
2041-11-15,US912810QT88,1015625
2012-02-15,US912810QS06,18750
2012-08-15,US912810QS06,18750
2013-02-15,US912810QS06,18750
2013-08-15,US912810QS06,18750
2014-02-15,US912810QS06,18750
2014-08-15,US912810QS06,18750
2015-02-15,US912810QS06,18750
2015-08-15,US912810QS06,18750
2016-02-15,US912810QS06,18750
2016-08-15,US912810QS06,18750
2017-02-15,US912810QS06,18750
2017-08-15,US912810QS06,18750
2018-02-15,US912810QS06,18750
2018-08-15,US912810QS06,18750
2019-02-15,US912810QS06,18750
2019-08-15,US912810QS06,18750
2020-02-15,US912810QS06,18750
2020-08-15,US912810QS06,18750
2021-02-15,US912810QS06,18750
2021-08-15,US912810QS06,18750
2022-02-15,US912810QS06,18750
2022-08-15,US912810QS06,18750
2023-02-15,US912810QS06,18750
2023-08-15,US912810QS06,18750
2024-02-15,US912810QS06,18750
2024-08-15,US912810QS06,18750
2025-02-15,US912810QS06,18750
2025-08-15,US912810QS06,18750
2026-02-15,US912810QS06,18750
2026-08-15,US912810QS06,18750
2027-02-15,US912810QS06,18750
2027-08-15,US912810QS06,18750
2028-02-15,US912810QS06,18750
2028-08-15,US912810QS06,18750
2029-02-15,US912810QS06,18750
2029-08-15,US912810QS06,18750
2030-02-15,US912810QS06,18750
2030-08-15,US912810QS06,18750
2031-02-15,US912810QS06,18750
2031-08-15,US912810QS06,18750
2032-02-15,US912810QS06,18750
2032-08-15,US912810QS06,18750
2033-02-15,US912810QS06,18750
2033-08-15,US912810QS06,18750
2034-02-15,US912810QS06,18750
2034-08-15,US912810QS06,18750
2035-02-15,US912810QS06,18750
2035-08-15,US912810QS06,18750
2036-02-15,US912810QS06,18750
2036-08-15,US912810QS06,18750
2037-02-15,US912810QS06,18750
2037-08-15,US912810QS06,18750
2038-02-15,US912810QS06,18750
2038-08-15,US912810QS06,18750
2039-02-15,US912810QS06,18750
2039-08-15,US912810QS06,18750
2040-02-15,US912810QS06,18750
2040-08-15,US912810QS06,18750
2041-02-15,US912810QS06,18750
2041-08-15,US912810QS06,1018750
2010-02-15,US912828LJ77,18125
2010-08-15,US912828LJ77,18125
2011-02-15,US912828LJ77,18125
2011-08-15,US912828LJ77,18125
2012-02-15,US912828LJ77,18125
2012-08-15,US912828LJ77,18125
2013-02-15,US912828LJ77,18125
2013-08-15,US912828LJ77,18125
2014-02-15,US912828LJ77,18125
2014-08-15,US912828LJ77,18125
2015-02-15,US912828LJ77,18125
2015-08-15,US912828LJ77,18125
2016-02-15,US912828LJ77,18125
2016-08-15,US912828LJ77,18125
2017-02-15,US912828LJ77,18125
2017-08-15,US912828LJ77,18125
2018-02-15,US912828LJ77,18125
2018-08-15,US912828LJ77,18125
2019-02-15,US912828LJ77,18125
2019-08-15,US912828LJ77,1018125
2011-02-15,US912810QK79,19375
2011-08-15,US912810QK79,19375
2012-02-15,US912810QK79,19375
2012-08-15,US912810QK79,19375
2013-02-15,US912810QK79,19375
2013-08-15,US912810QK79,19375
2014-02-15,US912810QK79,19375
2014-08-15,US912810QK79,19375
2015-02-15,US912810QK79,19375
2015-08-15,US912810QK79,19375
2016-02-15,US912810QK79,19375
2016-08-15,US912810QK79,19375
2017-02-15,US912810QK79,19375
2017-08-15,US912810QK79,19375
2018-02-15,US912810QK79,19375
2018-08-15,US912810QK79,19375
2019-02-15,US912810QK79,19375
2019-08-15,US912810QK79,19375
2020-02-15,US912810QK79,19375
2020-08-15,US912810QK79,19375
2021-02-15,US912810QK79,19375
2021-08-15,US912810QK79,19375
2022-02-15,US912810QK79,19375
2022-08-15,US912810QK79,19375
2023-02-15,US912810QK79,19375
2023-08-15,US912810QK79,19375
2024-02-15,US912810QK79,19375
2024-08-15,US912810QK79,19375
2025-02-15,US912810QK79,19375
2025-08-15,US912810QK79,19375
2026-02-15,US912810QK79,19375
2026-08-15,US912810QK79,19375
2027-02-15,US912810QK79,19375
2027-08-15,US912810QK79,19375
2028-02-15,US912810QK79,19375
2028-08-15,US912810QK79,19375
2029-02-15,US912810QK79,19375
2029-08-15,US912810QK79,19375
2030-02-15,US912810QK79,19375
2030-08-15,US912810QK79,19375
2031-02-15,US912810QK79,19375
2031-08-15,US912810QK79,19375
2032-02-15,US912810QK79,19375
2032-08-15,US912810QK79,19375
2033-02-15,US912810QK79,19375
2033-08-15,US912810QK79,19375
2034-02-15,US912810QK79,19375
2034-08-15,US912810QK79,19375
2035-02-15,US912810QK79,19375
2035-08-15,US912810QK79,19375
2036-02-15,US912810QK79,19375
2036-08-15,US912810QK79,19375
2037-02-15,US912810QK79,19375
2037-08-15,US912810QK79,19375
2038-02-15,US912810QK79,19375
2038-08-15,US912810QK79,19375
2039-02-15,US912810QK79,19375
2039-08-15,US912810QK79,19375
2040-02-15,US912810QK79,19375
2040-08-15,US912810QK79,1019375
2009-11-15,US912810QB70,21250
2010-05-15,US912810QB70,21250
2010-11-15,US912810QB70,21250
2011-05-15,US912810QB70,21250
2011-11-15,US912810QB70,21250
2012-05-15,US912810QB70,21250
2012-11-15,US912810QB70,21250
2013-05-15,US912810QB70,21250
2013-11-15,US912810QB70,21250
2014-05-15,US912810QB70,21250
2014-11-15,US912810QB70,21250
2015-05-15,US912810QB70,21250
2015-11-15,US912810QB70,21250
2016-05-15,US912810QB70,21250
2016-11-15,US912810QB70,21250
2017-05-15,US912810QB70,21250
2017-11-15,US912810QB70,21250
2018-05-15,US912810QB70,21250
2018-11-15,US912810QB70,21250
2019-05-15,US912810QB70,21250
2019-11-15,US912810QB70,21250
2020-05-15,US912810QB70,21250
2020-11-15,US912810QB70,21250
2021-05-15,US912810QB70,21250
2021-11-15,US912810QB70,21250
2022-05-15,US912810QB70,21250
2022-11-15,US912810QB70,21250
2023-05-15,US912810QB70,21250
2023-11-15,US912810QB70,21250
2024-05-15,US912810QB70,21250
2024-11-15,US912810QB70,21250
2025-05-15,US912810QB70,21250
2025-11-15,US912810QB70,21250
2026-05-15,US912810QB70,21250
2026-11-15,US912810QB70,21250
2027-05-15,US912810QB70,21250
2027-11-15,US912810QB70,21250
2028-05-15,US912810QB70,21250
2028-11-15,US912810QB70,21250
2029-05-15,US912810QB70,21250
2029-11-15,US912810QB70,21250
2030-05-15,US912810QB70,21250
2030-11-15,US912810QB70,21250
2031-05-15,US912810QB70,21250
2031-11-15,US912810QB70,21250
2032-05-15,US912810QB70,21250
2032-11-15,US912810QB70,21250
2033-05-15,US912810QB70,21250
2033-11-15,US912810QB70,21250
2034-05-15,US912810QB70,21250
2034-11-15,US912810QB70,21250
2035-05-15,US912810QB70,21250
2035-11-15,US912810QB70,21250
2036-05-15,US912810QB70,21250
2036-11-15,US912810QB70,21250
2037-05-15,US912810QB70,21250
2037-11-15,US912810QB70,21250
2038-05-15,US912810QB70,21250
2038-11-15,US912810QB70,21250
2039-05-15,US912810QB70,1021250
2006-02-15,US912828EE63,21250
2006-08-15,US912828EE63,21250
2007-02-15,US912828EE63,21250
2007-08-15,US912828EE63,21250
2008-02-15,US912828EE63,21250
2008-08-15,US912828EE63,21250
2009-02-15,US912828EE63,21250
2009-08-15,US912828EE63,21250
2010-02-15,US912828EE63,21250
2010-08-15,US912828EE63,21250
2011-02-15,US912828EE63,21250
2011-08-15,US912828EE63,21250
2012-02-15,US912828EE63,21250
2012-08-15,US912828EE63,21250
2013-02-15,US912828EE63,21250
2013-08-15,US912828EE63,21250
2014-02-15,US912828EE63,21250
2014-08-15,US912828EE63,21250
2015-02-15,US912828EE63,21250
2015-08-15,US912828EE63,1021250
2011-08-15,US912810QN19,23750
2012-02-15,US912810QN19,23750
2012-08-15,US912810QN19,23750
2013-02-15,US912810QN19,23750
2013-08-15,US912810QN19,23750
2014-02-15,US912810QN19,23750
2014-08-15,US912810QN19,23750
2015-02-15,US912810QN19,23750
2015-08-15,US912810QN19,23750
2016-02-15,US912810QN19,23750
2016-08-15,US912810QN19,23750
2017-02-15,US912810QN19,23750
2017-08-15,US912810QN19,23750
2018-02-15,US912810QN19,23750
2018-08-15,US912810QN19,23750
2019-02-15,US912810QN19,23750
2019-08-15,US912810QN19,23750
2020-02-15,US912810QN19,23750
2020-08-15,US912810QN19,23750
2021-02-15,US912810QN19,23750
2021-08-15,US912810QN19,23750
2022-02-15,US912810QN19,23750
2022-08-15,US912810QN19,23750
2023-02-15,US912810QN19,23750
2023-08-15,US912810QN19,23750
2024-02-15,US912810QN19,23750
2024-08-15,US912810QN19,23750
2025-02-15,US912810QN19,23750
2025-08-15,US912810QN19,23750
2026-02-15,US912810QN19,23750
2026-08-15,US912810QN19,23750
2027-02-15,US912810QN19,23750
2027-08-15,US912810QN19,23750
2028-02-15,US912810QN19,23750
2028-08-15,US912810QN19,23750
2029-02-15,US912810QN19,23750
2029-08-15,US912810QN19,23750
2030-02-15,US912810QN19,23750
2030-08-15,US912810QN19,23750
2031-02-15,US912810QN19,23750
2031-08-15,US912810QN19,23750
2032-02-15,US912810QN19,23750
2032-08-15,US912810QN19,23750
2033-02-15,US912810QN19,23750
2033-08-15,US912810QN19,23750
2034-02-15,US912810QN19,23750
2034-08-15,US912810QN19,23750
2035-02-15,US912810QN19,23750
2035-08-15,US912810QN19,23750
2036-02-15,US912810QN19,23750
2036-08-15,US912810QN19,23750
2037-02-15,US912810QN19,23750
2037-08-15,US912810QN19,23750
2038-02-15,US912810QN19,23750
2038-08-15,US912810QN19,23750
2039-02-15,US912810QN19,23750
2039-08-15,US912810QN19,23750
2040-02-15,US912810QN19,23750
2040-08-15,US912810QN19,23750
2041-02-15,US912810QN19,1023750
1996-08-15,US912810EW46,30000
1997-02-15,US912810EW46,30000
1997-08-15,US912810EW46,30000
1998-02-15,US912810EW46,30000
1998-08-15,US912810EW46,30000
1999-02-15,US912810EW46,30000
1999-08-15,US912810EW46,30000
2000-02-15,US912810EW46,30000
2000-08-15,US912810EW46,30000
2001-02-15,US912810EW46,30000
2001-08-15,US912810EW46,30000
2002-02-15,US912810EW46,30000
2002-08-15,US912810EW46,30000
2003-02-15,US912810EW46,30000
2003-08-15,US912810EW46,30000
2004-02-15,US912810EW46,30000
2004-08-15,US912810EW46,30000
2005-02-15,US912810EW46,30000
2005-08-15,US912810EW46,30000
2006-02-15,US912810EW46,30000
2006-08-15,US912810EW46,30000
2007-02-15,US912810EW46,30000
2007-08-15,US912810EW46,30000
2008-02-15,US912810EW46,30000
2008-08-15,US912810EW46,30000
2009-02-15,US912810EW46,30000
2009-08-15,US912810EW46,30000
2010-02-15,US912810EW46,30000
2010-08-15,US912810EW46,30000
2011-02-15,US912810EW46,30000
2011-08-15,US912810EW46,30000
2012-02-15,US912810EW46,30000
2012-08-15,US912810EW46,30000
2013-02-15,US912810EW46,30000
2013-08-15,US912810EW46,30000
2014-02-15,US912810EW46,30000
2014-08-15,US912810EW46,30000
2015-02-15,US912810EW46,30000
2015-08-15,US912810EW46,30000
2016-02-15,US912810EW46,30000
2016-08-15,US912810EW46,30000
2017-02-15,US912810EW46,30000
2017-08-15,US912810EW46,30000
2018-02-15,US912810EW46,30000
2018-08-15,US912810EW46,30000
2019-02-15,US912810EW46,30000
2019-08-15,US912810EW46,30000
2020-02-15,US912810EW46,30000
2020-08-15,US912810EW46,30000
2021-02-15,US912810EW46,30000
2021-08-15,US912810EW46,30000
2022-02-15,US912810EW46,30000
2022-08-15,US912810EW46,30000
2023-02-15,US912810EW46,30000
2023-08-15,US912810EW46,30000
2024-02-15,US912810EW46,30000
2024-08-15,US912810EW46,30000
2025-02-15,US912810EW46,30000
2025-08-15,US912810EW46,30000
2026-02-15,US912810EW46,1030000
2000-05-15,US912810FM54,31250
2000-11-15,US912810FM54,31250
2001-05-15,US912810FM54,31250
2001-11-15,US912810FM54,31250
2002-05-15,US912810FM54,31250
2002-11-15,US912810FM54,31250
2003-05-15,US912810FM54,31250
2003-11-15,US912810FM54,31250
2004-05-15,US912810FM54,31250
2004-11-15,US912810FM54,31250
2005-05-15,US912810FM54,31250
2005-11-15,US912810FM54,31250
2006-05-15,US912810FM54,31250
2006-11-15,US912810FM54,31250
2007-05-15,US912810FM54,31250
2007-11-15,US912810FM54,31250
2008-05-15,US912810FM54,31250
2008-11-15,US912810FM54,31250
2009-05-15,US912810FM54,31250
2009-11-15,US912810FM54,31250
2010-05-15,US912810FM54,31250
2010-11-15,US912810FM54,31250
2011-05-15,US912810FM54,31250
2011-11-15,US912810FM54,31250
2012-05-15,US912810FM54,31250
2012-11-15,US912810FM54,31250
2013-05-15,US912810FM54,31250
2013-11-15,US912810FM54,31250
2014-05-15,US912810FM54,31250
2014-11-15,US912810FM54,31250
2015-05-15,US912810FM54,31250
2015-11-15,US912810FM54,31250
2016-05-15,US912810FM54,31250
2016-11-15,US912810FM54,31250
2017-05-15,US912810FM54,31250
2017-11-15,US912810FM54,31250
2018-05-15,US912810FM54,31250
2018-11-15,US912810FM54,31250
2019-05-15,US912810FM54,31250
2019-11-15,US912810FM54,31250
2020-05-15,US912810FM54,31250
2020-11-15,US912810FM54,31250
2021-05-15,US912810FM54,31250
2021-11-15,US912810FM54,31250
2022-05-15,US912810FM54,31250
2022-11-15,US912810FM54,31250
2023-05-15,US912810FM54,31250
2023-11-15,US912810FM54,31250
2024-05-15,US912810FM54,31250
2024-11-15,US912810FM54,31250
2025-05-15,US912810FM54,31250
2025-11-15,US912810FM54,31250
2026-05-15,US912810FM54,31250
2026-11-15,US912810FM54,31250
2027-05-15,US912810FM54,31250
2027-11-15,US912810FM54,31250
2028-05-15,US912810FM54,31250
2028-11-15,US912810FM54,31250
2029-05-15,US912810FM54,31250
2029-11-15,US912810FM54,31250
2030-05-15,US912810FM54,1031250
1994-02-15,US912810EQ77,31250
1994-08-15,US912810EQ77,31250
1995-02-15,US912810EQ77,31250
1995-08-15,US912810EQ77,31250
1996-02-15,US912810EQ77,31250
1996-08-15,US912810EQ77,31250
1997-02-15,US912810EQ77,31250
1997-08-15,US912810EQ77,31250
1998-02-15,US912810EQ77,31250
1998-08-15,US912810EQ77,31250
1999-02-15,US912810EQ77,31250
1999-08-15,US912810EQ77,31250
2000-02-15,US912810EQ77,31250
2000-08-15,US912810EQ77,31250
2001-02-15,US912810EQ77,31250
2001-08-15,US912810EQ77,31250
2002-02-15,US912810EQ77,31250
2002-08-15,US912810EQ77,31250
2003-02-15,US912810EQ77,31250
2003-08-15,US912810EQ77,31250
2004-02-15,US912810EQ77,31250
2004-08-15,US912810EQ77,31250
2005-02-15,US912810EQ77,31250
2005-08-15,US912810EQ77,31250
2006-02-15,US912810EQ77,31250
2006-08-15,US912810EQ77,31250
2007-02-15,US912810EQ77,31250
2007-08-15,US912810EQ77,31250
2008-02-15,US912810EQ77,31250
2008-08-15,US912810EQ77,31250
2009-02-15,US912810EQ77,31250
2009-08-15,US912810EQ77,31250
2010-02-15,US912810EQ77,31250
2010-08-15,US912810EQ77,31250
2011-02-15,US912810EQ77,31250
2011-08-15,US912810EQ77,31250
2012-02-15,US912810EQ77,31250
2012-08-15,US912810EQ77,31250
2013-02-15,US912810EQ77,31250
2013-08-15,US912810EQ77,31250
2014-02-15,US912810EQ77,31250
2014-08-15,US912810EQ77,31250
2015-02-15,US912810EQ77,31250
2015-08-15,US912810EQ77,31250
2016-02-15,US912810EQ77,31250
2016-08-15,US912810EQ77,31250
2017-02-15,US912810EQ77,31250
2017-08-15,US912810EQ77,31250
2018-02-15,US912810EQ77,31250
2018-08-15,US912810EQ77,31250
2019-02-15,US912810EQ77,31250
2019-08-15,US912810EQ77,31250
2020-02-15,US912810EQ77,31250
2020-08-15,US912810EQ77,31250
2021-02-15,US912810EQ77,31250
2021-08-15,US912810EQ77,31250
2022-02-15,US912810EQ77,31250
2022-08-15,US912810EQ77,31250
2023-02-15,US912810EQ77,31250
2023-08-15,US912810EQ77,1031250
1986-05-15,US912810DT26,49375
1986-11-15,US912810DT26,49375
1987-05-15,US912810DT26,49375
1987-11-15,US912810DT26,49375
1988-05-15,US912810DT26,49375
1988-11-15,US912810DT26,49375
1989-05-15,US912810DT26,49375
1989-11-15,US912810DT26,49375
1990-05-15,US912810DT26,49375
1990-11-15,US912810DT26,49375
1991-05-15,US912810DT26,49375
1991-11-15,US912810DT26,49375
1992-05-15,US912810DT26,49375
1992-11-15,US912810DT26,49375
1993-05-15,US912810DT26,49375
1993-11-15,US912810DT26,49375
1994-05-15,US912810DT26,49375
1994-11-15,US912810DT26,49375
1995-05-15,US912810DT26,49375
1995-11-15,US912810DT26,49375
1996-05-15,US912810DT26,49375
1996-11-15,US912810DT26,49375
1997-05-15,US912810DT26,49375
1997-11-15,US912810DT26,49375
1998-05-15,US912810DT26,49375
1998-11-15,US912810DT26,49375
1999-05-15,US912810DT26,49375
1999-11-15,US912810DT26,49375
2000-05-15,US912810DT26,49375
2000-11-15,US912810DT26,49375
2001-05-15,US912810DT26,49375
2001-11-15,US912810DT26,49375
2002-05-15,US912810DT26,49375
2002-11-15,US912810DT26,49375
2003-05-15,US912810DT26,49375
2003-11-15,US912810DT26,49375
2004-05-15,US912810DT26,49375
2004-11-15,US912810DT26,49375
2005-05-15,US912810DT26,49375
2005-11-15,US912810DT26,49375
2006-05-15,US912810DT26,49375
2006-11-15,US912810DT26,49375
2007-05-15,US912810DT26,49375
2007-11-15,US912810DT26,49375
2008-05-15,US912810DT26,49375
2008-11-15,US912810DT26,49375
2009-05-15,US912810DT26,49375
2009-11-15,US912810DT26,49375
2010-05-15,US912810DT26,49375
2010-11-15,US912810DT26,49375
2011-05-15,US912810DT26,49375
2011-11-15,US912810DT26,49375
2012-05-15,US912810DT26,49375
2012-11-15,US912810DT26,49375
2013-05-15,US912810DT26,49375
2013-11-15,US912810DT26,49375
2014-05-15,US912810DT26,49375
2014-11-15,US912810DT26,49375
2015-05-15,US912810DT26,49375
2015-11-15,US912810DT26,1049375
2010-10-15,US912828MY36,2516.55
2011-04-15,US912828MY36,2546.35
2011-10-15,US912828MY36,2609.5
2012-04-15,US912828MY36,2620.2
2012-10-15,US912828MY36,2649.6
2013-04-15,US912828MY36,2666.675
2013-10-15,US912828MY36,2699.025
2014-04-15,US912828MY36,2728.075
2014-10-15,US912828MY36,2757.3
2015-04-15,US912828MY36,1117576.975
2012-07-15,US912828SA95,635.019
2013-01-15,US912828SA95,637.394
2013-07-15,US912828SA95,642.625
2014-01-15,US912828SA95,653.094
2014-07-15,US912828SA95,664.1
2015-01-15,US912828SA95,675.294
2015-07-15,US912828SA95,686.669
2016-01-15,US912828SA95,698.244
2016-07-15,US912828SA95,710.006
2017-01-15,US912828SA95,721.975
2017-07-15,US912828SA95,734.138
2018-01-15,US912828SA95,746.506
2018-07-15,US912828SA95,759.087
2019-01-15,US912828SA95,771.881
2019-07-15,US912828SA95,784.887
2020-01-15,US912828SA95,798.112
2020-07-15,US912828SA95,811.563
2021-01-15,US912828SA95,825.238
2021-07-15,US912828SA95,839.144
2022-01-15,US912828SA95,1366103.281
2013-07-15,US912828UH11,630.131
2014-01-15,US912828UH11,635.819
2014-07-15,US912828UH11,641.438
2015-01-15,US912828UH11,647.112
2015-07-15,US912828UH11,652.837
